index,author,title,description,url,urlToImage,publishedAt,content,source_name,source_id
40,,Man charged in alleged Iranian murder-for-hire plan targeting Donald Trump: U.S. Justice Department,"The U.S. Justice Department on Friday disclosed an Iranian murder-for-hire plot to kill Donald Trump, charging a man who said he had been tasked by a government official before this week's election with planning the assassination of the Republican president-e…",https://www.cbc.ca/news/world/iran-trump-kill-charged-1.7378415,https://i.cbc.ca/1.7378435.1731090014!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/mortgage-giants-trump-plan.jpg,2024-11-08T19:13:17Z,"The U.S. Justice Department on Friday disclosed an Iranian murder-for-hire plot to kill Donald Trump, charging a man who said he had been tasked by a government official before this week's election w… [+2564 chars]",CBC News,cbc-news
41,"Pam Key, Pam Key",ABC's Sara Haines: 'Not Everyone Who Voted For Donald Trump Is A Racist and a Misogynist',"Sara Haines told her co-host Friday on ABC's ""The View"" that ""not everyone who voted""  for President-elect Donald Trump was racist and misogynist.
The post ABC’s Sara Haines: ‘Not Everyone Who Voted For Donald Trump Is A Racist and a Misogynist’ appeared firs…",https://www.breitbart.com/clips/2024/11/08/abcs-sara-haines-not-everyone-who-voted-for-donald-trump-is-a-racist/,https://media.breitbart.com/media/2024/06/hainesw-640x335.jpg,2024-11-08T19:01:57Z,Sara Haines told her co-host Friday on ABC’s “The View” that “not everyone who voted”  for President-elect Donald Trump was racist and misogynist.HAINES: We need to be introspective. If we voted for … [+1270 chars],Breitbart News,breitbart-news
42,Hannah Rabinowitz,DOJ charges three in Iranian plot to kill Donald Trump | CNN Politics,The Justice Department on Friday announced federal charges against three people in a thwarted Iranian plot to kill Donald Trump before the presidential election.,https://www.cnn.com/2024/11/08/politics/doj-charges-three-iranian-plot-to-kill-donald-trump/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/c-gettyimages-2182560440.jpg?c=16x9&q=w_800,c_fill",2024-11-08T17:32:41Z,"The Justice Department on Friday announced federal charges against three people in a thwarted Iranian plot to kill Donald Trump before the presidential election.
According to court documents, Irania… [+4203 chars]",CNN,cnn
43,"Neil Munro, Neil Munro",Poll: Voters Want Donald Trump to Fix Migration Before Tax Cut,"Voters want President-elect Donald Trump to fix the migration crisis before passing a tax bill, according to a post-election survey from Ipsos and Reuters.
The post Poll: Voters Want Donald Trump to Fix Migration Before Tax Cut appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/08/poll-voters-want-trump-to-fix-migration-before-tax-cut/,https://media.breitbart.com/media/2024/11/donald-trump-ap-photo-filephoto-9-2024-640x335.jpg,2024-11-08T11:13:31Z,"Voters want President-elect Donald Trump to fix the migration crisis before passing a tax bill, according to a post-election survey from Ipsos and Reuters.
“25% of respondents said he should priorit… [+3375 chars]",Breitbart News,breitbart-news
44,"Paul Bois, Paul Bois",Donald Trump: ‘No Price Tag' Will Stop Plan for Mass Deportations,"Donald Trump said that no price tag will keep him from implementing his plan for mass deportation of illegal migrants once in office. 
The post Donald Trump: ‘No Price Tag’ Will Stop Plan for Mass Deportations appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/07/donald-trump-no-price-tag-will-stop-plan-for-mass-deportations/,https://media.breitbart.com/media/2024/11/People-Hold-Up-Mass-Deportation-Signs-640x335.jpeg,2024-11-08T00:53:01Z,"President-elect Donald Trump said that no price tag will keep him from implementing his plan for mass deportation of illegal migrants once in office.
Speaking with NBC News on Thursday, the presiden… [+2170 chars]",Breitbart News,breitbart-news
45,Taylor Giorno,"Jerome Powell says he won't resign for Donald Trump, can't be fired","Federal Reserve Chair Jerome Powell had a clear, direct response when asked during a press conference Thursday if he would step down if asked to do so by President-elect Trump. “No,” said Powell, whose term as chair ends in 2026. When asked to elaborate and i…",https://thehill.com/business/4979431-federal-reserve-powell-trump-demand/,https://thehill.com/wp-content/uploads/sites/2/2024/07/powelljerome_070924jg09_w.jpg?w=1280,2024-11-08T00:02:34Z,"Skip to content
Federal Reserve Chair Jerome Powell had a clear, direct response when asked during a press conference Thursday if he would step down if asked to do so by President-elect Trump.
“No,… [+1852 chars]",The Hill,the-hill
46,Scott Thompson,"Donald Trump’s granddaughter, budding golf star Kai Trump, reacts to election win: ‘Future gonna be fantastic'","Kai Trump, the granddaughter of President-elect Trump, congratulated him on his victory in this year's presidential race with a social media post.",https://www.foxnews.com/sports/donald-trumps-granddaughter-budding-golf-star-kai-trump-reacts-election-win-future-gonna-fantastic,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/kai-trump-.jpg,2024-11-07T23:51:25Z,"Kai Trump, the granddaughter of President-elect Trump, was with her family at Mar-a-Lago Election Day as all signs pointed to the former president returning to office. 
Kai, who shares a common love… [+2504 chars]",Fox News,fox-news
47,"Amaris Encinas, USA TODAY",People react to Vanity Fair cover of Donald Trump after presidential election win,"Vanity Fair's Wednesday cover of Donald Trump sparked discourse online, following his victory over Vice President Kamala Harris on Tuesday.",https://www.usatoday.com/story/news/politics/elections/2024/11/07/donald-trump-vanity-fair-cover/76112602007/,https://s.yimg.com/ny/api/res/1.2/UkXBxikIVgwxjiq1bS1SPg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD0xMDU4/https://media.zenfs.com/en/usa_today_news_641/69d5449c40bf0ce53275f8ebab8a8fac,2024-11-07T21:01:07Z,"The most recent Vanity Fair issue has sparked some online chatter this week, following former President Donald Trump's victory on Tuesday.
Vanity Fair, a publication known for its entertainment and … [+1374 chars]",USA Today,usa-today
48,Caroline Thayer,Kamala Harris supporter Sally Field trashes campaign sign after Donald Trump victory,"Sally Field was spotted throwing out signs supporting Vice President Kamala Harris and her running mate, Governor Tim Walz, the morning after the election.",https://www.foxnews.com/entertainment/kamala-harris-supporter-sally-field-trashes-campaign-sign-after-donald-trump-victory,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/kamala-harris-sally-field.jpg,2024-11-07T20:36:58Z,"Sally Field did not get what she wanted for her birthday.
The actress, who turned 78 on Wednesday, was seen outside her home in Los Angeles the morning after the presidential election, disposing of … [+4207 chars]",Fox News,fox-news
49,"Lucas Nolan, Lucas Nolan",Big Tech Leaders Congratulate President-Elect Donald Trump on Victory,"In the wake of Donald Trump's victory in the 2024 U.S. presidential election, prominent tech industry leaders are coming forward with messages of congratulations and offers to work with the incoming administration.
The post Big Tech Leaders Congratulate Presi…",https://www.breitbart.com/tech/2024/11/07/big-tech-leaders-congratulate-president-elect-donald-trump-on-victory/,https://media.breitbart.com/media/2024/11/Donald-Trump-1-640x335.jpg,2024-11-07T19:43:38Z,"In the wake of Donald Trump’s victory in the 2024 U.S. presidential election, prominent tech industry leaders are coming forward with messages of congratulations and offers to work with the incoming … [+2266 chars]",Breitbart News,breitbart-news
50,"Lucas Nolan, Lucas Nolan",Crypto Gambler Reveals Why He Bet $30 Million on a Donald Trump Victory,"An anonymous French gambler, known as Théo, has profited a staggering $48 million on the crypto-based betting platform Polymarket after correctly predicting Donald Trump's victory in the 2024 presidential election with a $30 million bet. Now, the elusive ""Tru…",https://www.breitbart.com/tech/2024/11/07/crypto-gambler-reveals-why-he-bet-30-million-on-a-donald-trump-victory/,https://media.breitbart.com/media/2024/11/AP24309743180094-640x335.jpg,2024-11-07T18:12:02Z,"An anonymous French gambler, known as Théo, has profited a staggering $48 million on the crypto-based betting platform Polymarket after correctly predicting Donald Trump’s victory in the 2024 preside… [+3007 chars]",Breitbart News,breitbart-news
51,"Oliver JJ Lane, Oliver JJ Lane",Polish Lawmakers Chant 'Donald Trump' in Parliament Chamber in Salute to Election Win,"Members of the conservative-populist faction in Poland's Parliament chanted Donald Trump's name in celebration of his landslide win.
The post Polish Lawmakers Chant ‘Donald Trump’ in Parliament Chamber in Salute to Election Win appeared first on Breitbart.",https://www.breitbart.com/europe/2024/11/07/polish-lawmakers-chant-donald-trump-in-parliament-chamber-in-salute/,https://media.breitbart.com/media/2024/11/AP17187440753540-e1730998128863-640x335.jpg,2024-11-07T16:50:14Z,"Members of the conservative-populist faction in Poland’s Parliament clapped and chanted Donald Trump’s name on Wednesday in celebration of his landslide U.S. election win.
Echoes of President-elect … [+2996 chars]",Breitbart News,breitbart-news
52,Charles Curtis,Steve Kerr delivered a cheeky MAGA joke about Warriors after Donald Trump won the election,Steve Kerr wasn't subtle about this one.,https://ftw.usatoday.com/2024/11/steve-kerr-maga-donald-trump-election-warriors,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/USP-NBA_-Golden-State-Warriors-at-Washington-Wizar-e1730982092997.jpg?w=1024&h=576&crop=1,2024-11-07T12:23:19Z,"It’s no secret that Golden State Warriors head coach Steve Kerr is no fan of Donald Trump.
He’s been outspoken about politics for so many years. And that was the same on Wednesday after Trump won Tu… [+971 chars]",USA Today,usa-today
53,Lindsay Kornick,Scientific American editor blast 'f---ing fascists' who elected Donald Trump,"Scientific American editor-in-chief Laura Helmuth attacked her generation as ""full of f--ing fascists"" on her Bluesky account for supporting former President Trump.",https://www.foxnews.com/media/scientific-american-editor-blast-f-ing-fascists-who-elected-donald-trump,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/e5c757ab-trump.jpg,2024-11-07T11:30:08Z,"Scientific American editor-in-chief Laura Helmuth blasted Trump voters as the ""meanest, dumbest, most bigoted"" group and ""f---ing fascists.""
On her Bluesky social media account, Helmuth documented h… [+2744 chars]",Fox News,fox-news
54,"Neil Munro, Neil Munro",Pro-Migration Investors Warn Donald Trump: Think of the Children!,"West Coast consumer-economy investors are posing as protectors of the nation's families on the day after American citizens gave President Donald Trump a democratic mandate to enforce the nation's popular immigration laws.
The post Pro-Migration Investors Warn…",https://www.breitbart.com/politics/2024/11/07/pro-migration-investors-warn-trump-think-of-the-children/,https://media.breitbart.com/media/2024/10/AP24296633272259-640x335.jpg,2024-11-07T08:53:42Z,West Coast consumer-economy investors are posing as protectors of the nation’s families after American citizens gave President Donald Trump a democratic mandate to enforce the nation’s popular immigr… [+7832 chars],Breitbart News,breitbart-news
55,"Elizabeth Weibel, Elizabeth Weibel",Report: New Jersey Moves into Swing State Territory as President-Elect Donald Trump Almost Wins State,"New Jersey appeared to move into swing state territory as former President and current President-elect Donald Trump came closer to winning the state than any Republican candidate has in decades.
The post Report: New Jersey Moves into Swing State Territory as …",https://www.breitbart.com/2024-election/2024/11/06/new-jersey-moves-swing-state-territory-president-elect-donald-trump-almost-wins/,https://media.breitbart.com/media/2024/11/donald-trump-rally-pointing-poster-nov-5-24-michigan-getty-640x335.jpg,2024-11-07T03:09:00Z,"New Jersey appeared to move into swing state territory as former President and current President-elect Donald Trump came closer to winning the state than any Republican candidate has in decades.
Vic… [+2457 chars]",Breitbart News,breitbart-news
56,"Elizabeth Weibel, Elizabeth Weibel",Tulsi Gabbard Thanks President-Elect Donald Trump for Allowing Her to 'Play a Small Part' in His Campaign,"Former Rep. Tulsi Gabbard (R-HI) thanked President-elect and former President Donald Trump for allowing her to ""play a small part"" in his presidential campaign.
The post Tulsi Gabbard Thanks President-Elect Donald Trump for Allowing Her to ‘Play a Small Part’…",https://www.breitbart.com/2024-election/2024/11/06/tulsi-gabbard-thanks-president-elect-donald-trump-for-allowing-her-to-play-a-small-part-in-his-campaign/,https://media.breitbart.com/media/2024/11/Tulsi-and-Trump-Hug-640x335.jpeg,2024-11-07T01:25:43Z,"Former Rep. Tulsi Gabbard (R-HI) thanked President-elect and former President Donald Trump for allowing her to “play a small part” in his presidential campaign.
In a post on X, Gabbard described it … [+1585 chars]",Breitbart News,breitbart-news
57,"Elizabeth Weibel, Elizabeth Weibel",Kamala Harris Encourages Voters to 'Keep Fighting' as She Concedes Election to President-Elect Donald Trump,"Vice President Kamala Harris encouraged her voters to ""keep fighting"" as she delivered her concession speech from Howard University on Wednesday.
The post Kamala Harris Encourages Voters to ‘Keep Fighting’ as She Concedes Election to President-Elect Donald Tr…",https://www.breitbart.com/2024-election/2024/11/06/kamala-harris-encourages-voters-to-keep-fighting-as-she-concedes-election-to-president-elect-donald-trump/,https://media.breitbart.com/media/2024/11/AP24308856990300-640x335.jpg,2024-11-07T00:22:04Z,"Vice President Kamala Harris encouraged her voters to “keep fighting” as she delivered her concession speech from Howard University on Wednesday.
“My heart is full today,” Harris said. “My heart is … [+1506 chars]",Breitbart News,breitbart-news
58,"Elizabeth Weibel, Elizabeth Weibel","Mike Pence Congratulates President-Elect Donald Trump, Vice President-Elect JD Vance","Former Vice President Mike Pence congratulated President-Elect and former President Donald Trump and Vice President-Elect and Sen. JD Vance (R-OH) on their win.
The post Mike Pence Congratulates President-Elect Donald Trump, Vice President-Elect JD Vance appe…",https://www.breitbart.com/politics/2024/11/06/mike-pence-congratulates-president-elect-donald-trump-vice-president-elect-jd-vance/,https://media.breitbart.com/media/2024/11/GettyImages-2155931415-1-1-640x335.jpg,2024-11-07T00:13:35Z,"Former Vice President Mike Pence congratulated President-Elect and former President Donald Trump and Vice President-Elect and Sen. JD Vance (R-OH) on their win.
In a post on X, Pence wrote that he a… [+1719 chars]",Breitbart News,breitbart-news
59,Anthony L. Fisher,Kamala Harris just did what Donald Trump never could,The vice president revived the 220-year-old tradition of peaceful transfer of power that Donald Trump broke in 2020.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-concession-speech-peaceful-transfer-power-rcna179027,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-11/241106-kamala-harris-concession-speech-ac-447p-9ef0c4.jpg",2024-11-07T00:01:27Z,"The peaceful transfer of power is back, America. 
During her concession speech at Howard University Wednesday afternoon, Vice President Kamala Harris brought back from the dead one of Americas most … [+5098 chars]",MSNBC,msnbc
60,"Alana Mastrangelo, Alana Mastrangelo",Jeff Bezos Offers 'Big Congratulations' to Donald Trump on 'Decisive Victory',"Amazon founder and Washington Post owner Jeff Bezos offered President-elect Donald Trump a ""big congratulations"" in a social media post on Wednesday, following the 45th and soon-to-be 47th president's sweeping victory in the election against Vice President Ka…",https://www.breitbart.com/tech/2024/11/06/jeff-bezos-offers-big-congratulations-to-donald-trump-on-decisive-victory/,https://media.breitbart.com/media/2024/11/Jeff-Bezos-looking-buff-640x335.jpg,2024-11-06T23:44:38Z,"Amazon founder and Washington Post owner Jeff Bezos offered President-elect Donald Trump a “big congratulations” in a social media post on Wednesday, following the 45th and soon-to-be 47th president’… [+1735 chars]",Breitbart News,breitbart-news
61,"Nick Gilbertson, Nick Gilbertson","Donald Trump Wins Michigan, Completes Red Wall in Rust Belt","President-elect Donald Trump has won the state of Michigan as he runs up the score on Vice President Kamala Harris in the electoral college.
The post Donald Trump Wins Michigan, Completes Red Wall in Rust Belt appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/06/donald-trump-wins-michigan-completes-red-wall-in-rust-belt/,https://media.breitbart.com/media/2024/11/GettyImages-2162827597-640x335.jpg,2024-11-06T21:04:03Z,"President-elect Donald Trump has won the state of Michigan as he runs up the score on Vice President Kamala Harris in the electoral college.
The Associated Press called Michigan for Trump on Wednesd… [+2347 chars]",Breitbart News,breitbart-news
62,"Olivia Rondeau, Olivia Rondeau","Report: Kamala Harris Calls Donald Trump to Concede Election, Discuss 'Peaceful Transfer of Power'","Vice President Kamala Harris has called former President and President-elect Donald Trump to concede the election, a campaign aide reportedly told Fox News.
The post Report: Kamala Harris Calls Donald Trump to Concede Election, Discuss ‘Peaceful Transfer of P…",https://www.breitbart.com/2024-election/2024/11/06/report-kamala-harris-calls-donald-trump-to-concede-election-discuss-peaceful-transfer-of-power/,https://media.breitbart.com/media/2024/11/GettyImages-2182497597-640x335.jpg,2024-11-06T20:35:52Z,"Vice President Kamala Harris has called President-elect Donald Trump to concede the election, a campaign aide reportedly told Fox News.
Fox anchor Jacqui Heinrich announced on X shortly after 1:30 p… [+503 chars]",Breitbart News,breitbart-news
63,"Wendell Husebø, Wendell Husebø",Open Secrets: Democrats Vaporize over $2.1 Billion in Losing Effort Against Donald Trump,"The Harris campaign and allied groups burned more than $2.185 billion trying to prevent former President Donald Trump from completing the greatest comeback in American political history, according to Open Secrets data.
The post Open Secrets: Democrats Vaporiz…",https://www.breitbart.com/2024-election/2024/11/06/open-secrets-democrats-vaporize-over-2-1-billion-in-losing-effort-against-donald-trump/,https://media.breitbart.com/media/2024/10/Kamala-Harris-4-640x335.jpg,2024-11-06T17:04:39Z,"The Harris campaign and allied groups burned more than $2.185 billion trying to prevent former President Donald Trump from completing the greatest comeback in American political history, according to… [+1351 chars]",Breitbart News,breitbart-news
64,Simon Samano,"Dana White goes full MAGA during Donald Trump victory speech, thanks 'mighty and powerful Joe Rogan'","Unsurprisingly, UFC CEO Dana White reveled in Donald Trump's election win as he addressed the crowd at Mar-a-Lago.",https://mmajunkie.usatoday.com/2024/11/2024-election-dana-white-donald-trump-victory-speech-thanks-joe-rogan,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/11/dana-white-donald-trump-2024-election-victory-speech.jpg?w=1024&h=576&crop=1,2024-11-06T16:30:49Z,"Despite his status as a political pariah four years ago, former President Donald Trump pulled off a decisive victory over Vice President Kamala Harris as he was elected to another term Wednesday.
Tr… [+2061 chars]",USA Today,usa-today
65,Steve Benen,What a Republican Senate takeover will mean for Donald Trump,"The Republican Party's takeover of the Senate will help Donald Trump in profound ways, some of which might not be immediately obvious.",https://www.msnbc.com/rachel-maddow-show/maddowblog/republican-senate-takeover-will-mean-donald-trump-rcna178949,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-11/241106-capitol-hill-ch-1100-7a4bf6.jpg",2024-11-06T16:23:37Z,"The morning after Election Day, theres still some uncertainty about partisan control on Capitol Hill, though as NBC News reported, theres no doubt as to which party will control the upper chamber.
S… [+3780 chars]",MSNBC,msnbc
66,"Frances Martel, Frances Martel",'You Can Count on Argentina': Javier Milei Celebrates Donald Trump with Lion Fan Art,"Argentine President Javier Milei congratulated President-elect Donald Trump on Wednesday following his electoral victory against Vice President Kamala Harris, sharing art depicting Trump as a friend of Argentina and vowing to work towards improving the bilate…",https://www.breitbart.com/latin-america/2024/11/06/you-can-count-on-argentina-javier-milei-celebrates-donald-trump-with-lion-fan-art/,https://media.breitbart.com/media/2024/11/Javier-Milei-trump-responds-640x335.jpg,2024-11-06T15:54:45Z,"Argentine President Javier Milei congratulated President-elect Donald Trump on Wednesday following his electoral victory against Vice President Kamala Harris, sharing art depicting Trump as a friend … [+3717 chars]",Breitbart News,breitbart-news
67,"Thomas D. Williams, Ph.D., Thomas D. Williams, Ph.D.",Donald Trump Wins Catholic Vote by ‘Massive Margin’ of 15 Points,"Exit polls suggest that President-Elect Donald Trump won the Catholic vote by a whopping 15 points, the largest margin in decades.
The post Donald Trump Wins Catholic Vote by ‘Massive Margin’ of 15 Points appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/06/donald-trump-wins-catholic-vote-by-massive-margin-of-15-points/,https://media.breitbart.com/media/2024/11/trump-catholicism-640x335.jpg,2024-11-06T14:45:14Z,"Exit polls suggest President-Elect Donald Trump won the Catholic vote by a whopping 15 points, the largest margin in decades.
According to a Washington Post exit poll, Trump won the national Catholi… [+3774 chars]",Breitbart News,breitbart-news
68,"Kristina Wong, Kristina Wong","Vice President Kamala Harris Silent, Doesn't Call President-Elect Donald Trump to Congratulate Him","Vice President Kamala Harris did not call former and now President-Elect President Donald Trump to congratulate him on his historic comeback win, as is customary for the losing candidate.
The post Vice President Kamala Harris Silent, Doesn’t Call President-El…",https://www.breitbart.com/politics/2024/11/06/vice-president-kamala-harris-silent-doesnt-call-president-elect-donald-trump-to-congratulate-him/,https://media.breitbart.com/media/2024/10/kamala-close-up-worried-AP-640x335.jpg,2024-11-06T11:34:59Z,"Vice President Kamala Harris did not call former and now President-Elect President Donald Trump to congratulate him on his historic comeback win, as is customary for the losing candidate.
The race w… [+1341 chars]",Breitbart News,breitbart-news
69,Fox News,Donald Trump projected to become the 47th president of the United States,Get all the stories you need-to-know from the most powerful name in news delivered first thing every morning to your inbox.,https://www.foxnews.com/us/donald-trump-projected-to-become-47th-president-united-states-election-voters-2024,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/trumpvictory.png,2024-11-06T11:23:55Z,"Good morning and welcome to Fox News morning newsletter, Fox News First. And here's what you need to know to start your day ...
YOUR ELECTION HUB: Track election results with real-time data, develop… [+2943 chars]",Fox News,fox-news
70,Jordan Rubin,"Donald Trump wins presidential race, defeating Kamala Harris, NBC News projects","Trump defeats Harris in the 2024 presidential election, NBC News projects. The Republican has vowed a revenge-filled second term that may now come to fruition.",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/donald-trump-wins-election-race-kamala-harris-defeat-rcna174830,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-10/241022-donald-trump-vl-449p-f614f5.jpg",2024-11-06T10:35:17Z,"Donald Trump has defeated Kamala Harris in the 2024 presidential election, NBC News projects.
The Republican former president has vowed a revenge-filled second term that could now come to fruition. … [+1274 chars]",MSNBC,msnbc
71,"Elizabeth Weibel, Elizabeth Weibel","France's Emmanuel Macron, Ukraine's Zelensky Among World Leaders to Congratulate Donald Trump on Presidential Win","French President Emmanuel Macron and Ukrainian President Volodymyr Zelensky were among the world leaders who congratulated President-Elect Donald Trump on his return to the White House.
The post France’s Emmanuel Macron, Ukraine’s Zelensky Among World Leaders…",https://www.breitbart.com/europe/2024/11/06/frances-emmanuel-macron-ukraines-zelensky-among-world-leaders-to-congratulate-donald-trump-on-presidential-win/,https://media.breitbart.com/media/2024/11/macron-zelensky-640x335.jpg,2024-11-06T09:48:52Z,"French President Emmanuel Macron and Ukrainian President Volodymyr Zelensky were among the world leaders who congratulated President-Elect Donald Trump on his return to the White House.
In a post on… [+1845 chars]",Breitbart News,breitbart-news
72,"Simon Kent, Simon Kent","Fani Willis, Georgia Prosecutor in Election Case Against Donald Trump, Is Reelected","Fulton County District Attorney Fani Willis, the Georgia prosecutor responsible for charges against former President and President-elect Donald Trump over the 2020 presidential election, has won her bid for reelection.
The post Fani Willis, Georgia Prosecutor…",https://www.breitbart.com/2024-election/2024/11/06/fani-willis-georgia-prosecutor-in-election-case-against-donald-trump-is-reelected/,https://media.breitbart.com/media/2024/11/fani-willis-640x335.jpg,2024-11-06T09:39:32Z,"Fulton County District Attorney Fani Willis, the Georgia prosecutor responsible for charges against former President and President-elect Donald Trump over the 2020 presidential election outcome, has … [+1419 chars]",Breitbart News,breitbart-news
73,"Elizabeth Weibel, Elizabeth Weibel",Donald Trump Calls His Election Performance 'a Magnificent Victory for the American People',"President-Elect and former President Donald Trump spoke about how his win in the 2024 election was a ""magnificent victory for the American people.""
The post Donald Trump Calls His Election Performance ‘a Magnificent Victory for the American People’ appeared f…",https://www.breitbart.com/2024-election/2024/11/06/donald-trump-calls-his-election-performance-a-magnificent-victory-for-the-american-people/,https://media.breitbart.com/media/2024/11/AP24309743180094-640x335.jpg,2024-11-06T08:36:06Z,"President-Elect and former President Donald Trump spoke about how his win in the 2024 election was a “magnificent victory for the American people.”
In a speech from West Palm Beach, Florida, Trump s… [+2048 chars]",Breitbart News,breitbart-news
74,"Hannah Knudsen, Hannah Knudsen",Donald Trump Projected to Win Battleground Wisconsin,"Former President Donald Trump is the projected winner in battleground Wisconsin, as Fox News formally made the call shortly before 2 a.m. ET.
The post Donald Trump Projected to Win Battleground Wisconsin appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/05/donald-trump-projected-win-battleground-wisconsin/,https://media.breitbart.com/media/2024/11/10-30-2024-donald-trump-vest-Wisconsin-file-getty-640x335.jpg,2024-11-06T07:33:50Z,"Former President Donald Trump is the projected winner in battleground Wisconsin, as Fox News formally made the call shortly before 2 a.m. ET.
Fox News not only projected the Wisconsin victory for th… [+1971 chars]",Breitbart News,breitbart-news
75,"Joel B. Pollak, Joel B. Pollak",Donald Trump Wins the Presidency; Greatest Comeback in American History,"Former President Donald John Trump is the winner of the 2024 presidential election, and will become the first person to win back the Oval Office after losing a reelection bid since Democrat Grover Cleveland in 1884 and 1892.
The post Donald Trump Wins the Pre…",https://www.breitbart.com/2024-election/2024/11/05/donald-trump-wins-the-presidency-greatest-comeback-in-american-history/,https://media.breitbart.com/media/2024/07/donald-trump-shots-fired-7-13-24-ap-640x335.png,2024-11-06T06:52:03Z,"Former President Donald John Trump is the winner of the 2024 presidential election, and will become the first person to win back the Oval Office after losing a reelection bid since Democrat Grover Cl… [+3802 chars]",Breitbart News,breitbart-news
76,"Brooke Singman, Paul Steinhauser, Sarah Rumpf-Whitten",Fox News projects Donald Trump defeats Kamala Harris to become 47th president of the United States,"The Fox News Decision Desk projects Donald Trump has defeated Kamala Harris in a stunning victory, delivering him a second term in the White House and making him the 47th president of the United States.",https://www.foxnews.com/politics/fox-news-projects-donald-trump-defeats-kamala-harris-become-47th-president-united-states,https://static.foxnews.com/foxnews.com/content/uploads/2024/10/power-rankings-kamala-harris-donald-trump_03.jpg,2024-11-06T06:46:15Z,"The Fox News Decision Desk projects former President Trump has defeated Vice President Kamala Harris in a stunning victory, delivering him a second term in the White House after a historic election c… [+10303 chars]",Fox News,fox-news
77,Gabriele Regalbuto,Donald Trump wins 2024 presidential election | Live Updates from Fox News Digital,"The Fox News Decision Desk has projected Donald Trump as the winner of the 2024 presidential election. He defeats Vice President Kamala Harris after winning the key battlegrounds of Pennsylvania, North Carolina, Georgia and Wisconsin.",https://www.foxnews.com/live-news/2024-presidential-election-results-news,https://livenews.foxnews.com/images/2024/11/285702cc55e9a81dd99a0a4c285b7016.jpg,2024-11-06T05:44:45Z,"Eyes of the Kremlin watched the U.S. election, and Moscow responded with how theyll now watch comments and actions of Donald Trumps projected presidency moving forward.
""We say that we are carefully… [+1387 chars]",Fox News,fox-news
78,"Neil Munro, Neil Munro",Voter Surveys Show Record Latino Support for Donald Trump,"Voter surveys, including exit polls, show Donald Trump is on track to score a record share of the expanding Latino vote, according to reports.
The post Voter Surveys Show Record Latino Support for Donald Trump appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/05/voter-surveys-show-record-latino-support-donald-trump/,https://media.breitbart.com/media/2024/10/Hispanic-voters-Latinos-for-Trump-640x335.jpg,2024-11-06T03:25:46Z,"Voter surveys show Donald Trump is on track to score a record share of the expanding Latino vote, according to reports.
Some polls show Trump getting 45 percent of the Latino vote, alongside a recor… [+1195 chars]",Breitbart News,breitbart-news
79,"John Binder, John Binder",Exit Polls: 25% of Black Men in Georgia Voted for Donald Trump this Election,"President Donald Trump scored 25 percent of the black male vote in Georgia this election, a Fox News Channel exit poll shows. 
The post Exit Polls: 25% of Black Men in Georgia Voted for Donald Trump this Election appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/05/exit-polls-25-of-black-men-in-georgia-voted-for-donald-trump-this-election/,https://media.breitbart.com/media/2024/11/GettyImages-619195460-640x335.jpg,2024-11-06T01:18:10Z,"President Donald Trump scored 25 percent of the black male vote in Georgia this election, a Fox News Channel exit poll shows.
According to the exit poll, Trump won a quarter of black men in Georgia,… [+823 chars]",Breitbart News,breitbart-news
80,"Hannah Knudsen, Hannah Knudsen","Donald Trump Projected to Win Florida, Securing 30 Electoral Votes","The state of Florida has tipped yet again for former President Donald Trump in the presidential election.
The post Donald Trump Projected to Win Florida, Securing 30 Electoral Votes appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/05/donald-trump-projected-winner-in-florida-securing-30-electoral-votes/,https://media.breitbart.com/media/2024/11/GettyImages-2151083208-640x335.jpg,2024-11-06T01:14:38Z,"The state of Florida has tipped yet again for former President Donald Trump in the presidential election.
Florida voters supported Trump in 2016, 2020, and now 2024. With 77 percent of the vote in, … [+1130 chars]",Breitbart News,breitbart-news
